Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST
101,2002,David Terrell (FA),9,10,127,14.1,52,0,3,0,0,0,0,5,30.7,6.1,0.0%
167,2009,David Tyree (FA),0,0,0,0.0,0,0,0,0,0,0,0,8,0.0,0.0,0.0%
163,2007,David Tyree (FA),0,0,0,0.0,0,0,0,0,0,0,0,4,0.0,0.0,0.0%
95,2006,David Tyree (FA),19,0,197,10.4,33,0,2,0,0,0,0,13,31.7,2.4,0.0%
133,2005,David Tyree (FA),5,0,52,10.4,18,0,1,0,0,0,0,10,11.2,1.1,0.0%
106,2004,David Tyree (FA),10,17,155,15.5,49,0,1,0,0,0,0,9,21.5,2.4,0.0%
107,2003,David Tyree (FA),16,31,211,13.2,48,0,0,1,-9,0,0,13,20.2,1.6,0.0%
205,2021,Davion Davis (FA),1,3,17,17.0,17,0,0,0,0,0,0,2,1.7,0.9,0.0%
213,2019,Davion Davis (FA),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
94,2013,Davone Bess (FA),42,86,362,8.6,20,1,2,0,0,0,1,14,48.2,3.4,0.0%
57,2012,Davone Bess (FA),61,105,778,12.8,39,11,1,0,0,0,0,13,83.8,6.4,0.0%
63,2011,Davone Bess (FA),51,86,537,10.5,41,0,3,2,9,0,2,16,68.6,4.3,0.0%
35,2010,Davone Bess (FA),79,125,820,10.4,29,0,5,2,-3,0,2,16,107.7,6.7,0.0%
53,2009,Davone Bess (FA),76,113,758,10.0,34,0,2,2,11,0,3,16,82.9,5.2,0.0%
52,2008,Davone Bess (FA),54,8,554,10.3,37,0,1,1,13,0,0,16,62.7,3.9,0.0%
174,2021,Dax Milne (WAS),9,14,83,9.2,22,1,0,1,1,0,1,9,6.4,0.7,0.0%
311,2021,Daylen Baldwin (CLE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
204,2021,Dazz Newsome (FA),2,5,23,11.5,13,0,0,0,0,0,0,3,2.3,0.8,0.0%
206,2019,De'Anthony Thomas (FA),1,2,6,6.0,6,0,0,2,5,0,0,14,1.1,0.1,0.0%
159,2018,De'Anthony Thomas (FA),3,5,29,9.7,15,0,1,1,6,0,0,5,9.5,1.9,0.0%
114,2017,De'Anthony Thomas (FA),14,16,143,10.2,57,2,2,1,4,0,0,16,26.7,1.7,0.0%
167,2016,De'Anthony Thomas (FA),7,9,35,5.0,15,0,0,4,29,0,0,12,6.4,0.5,0.0%
114,2015,De'Anthony Thomas (FA),17,24,140,8.2,36,2,1,9,34,1,1,10,27.4,2.7,0.0%
103,2014,De'Anthony Thomas (FA),23,31,156,6.8,30,1,0,14,113,1,0,12,32.9,2.7,0.0%
71,2021,DeAndre Carter (LAC),24,44,296,12.3,26,5,3,10,89,0,0,17,62.5,3.7,0.1%
253,2020,DeAndre Carter (LAC),1,2,8,8.0,8,0,0,0,0,0,1,13,-1.2,-0.1,0.1%
142,2019,DeAndre Carter (LAC),11,14,162,14.7,46,7,0,0,0,0,1,16,14.2,0.9,0.1%
136,2018,DeAndre Carter (LAC),22,25,216,9.8,50,5,0,1,7,0,1,14,20.3,1.5,0.1%
39,2021,DeAndre Hopkins (ARI),42,64,572,13.6,55,13,8,0,0,0,0,10,105.2,10.5,86.5%
10,2020,DeAndre Hopkins (ARI),115,160,"1,407",12.2,60,35,6,1,1,0,2,16,172.8,10.8,86.5%
9,2019,DeAndre Hopkins (ARI),104,150,"1,165",11.2,43,24,7,2,18,0,0,15,165.5,11.0,86.5%
4,2018,DeAndre Hopkins (ARI),115,163,"1,572",13.7,49,36,11,1,-7,0,2,16,218.5,13.7,86.5%
1,2017,DeAndre Hopkins (ARI),96,174,"1,378",14.4,72,24,13,0,0,0,1,15,213.8,14.3,86.5%
37,2016,DeAndre Hopkins (ARI),78,151,954,12.2,51,10,4,0,0,0,0,16,119.4,7.5,86.5%
6,2015,DeAndre Hopkins (ARI),111,192,"1,521",13.7,61,19,11,0,0,0,0,16,220.1,13.8,86.5%
15,2014,DeAndre Hopkins (ARI),76,127,"1,210",15.9,76,20,6,0,0,0,1,16,155.0,9.7,86.5%
50,2013,DeAndre Hopkins (ARI),52,91,802,15.4,66,12,2,0,0,0,1,16,90.2,5.6,86.5%
213,2014,DeAndre Presley (FA),0,1,0,0.0,0,0,0,1,-2,0,0,4,-0.2,-0.1,0.0%
196,2012,DeAndre Presley (FA),0,0,0,0.0,0,0,0,0,0,0,0,4,0.0,0.0,0.0%
177,2016,DeAndre Smelter (FA),1,1,23,23.0,23,1,0,0,0,0,0,2,2.3,1.2,0.0%
168,2019,DeAndrew White (FA),4,9,51,12.8,18,0,0,0,0,0,0,10,5.1,0.5,0.0%
182,2017,DeAndrew White (FA),1,7,24,24.0,24,1,0,0,0,0,0,2,2.4,1.2,0.0%
182,2015,DeAndrew White (FA),2,2,18,9.0,10,0,0,0,0,0,0,4,1.8,0.5,0.0%
245,2020,Deante Burton (FA),0,0,0,0.0,0,0,0,0,0,0,0,4,0.0,0.0,0.0%
277,2019,Deante Burton (FA),0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%
230,2018,Deante Burton (FA),0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%
172,2021,Dede Westbrook (FA),10,15,68,6.8,17,0,0,0,0,0,0,15,6.8,0.5,0.0%
254,2020,Dede Westbrook (FA),1,1,4,4.0,4,0,0,0,0,0,1,2,-1.6,-0.8,0.0%
50,2019,Dede Westbrook (FA),66,101,660,10.0,39,14,3,5,27,0,0,15,90.7,6.0,0.0%
35,2018,Dede Westbrook (FA),66,101,717,10.9,61,20,5,9,98,0,2,16,107.5,6.7,0.0%
95,2017,Dede Westbrook (FA),27,51,339,12.6,29,6,1,0,0,0,0,7,39.9,5.7,0.0%
148,2004,Dedric Ward (FA),1,8,5,5.0,5,0,0,1,11,0,0,8,1.6,0.2,0.0%
110,2003,Dedric Ward (FA),7,13,106,15.1,31,0,1,0,0,0,0,6,16.6,2.8,0.0%
117,2002,Dedric Ward (FA),19,39,172,9.1,22,0,0,0,0,0,0,15,17.2,1.1,0.0%
141,2021,Dee Eskridge (SEA),10,20,64,6.4,17,0,1,4,59,0,0,8,18.3,2.3,0.6%
2,2021,Deebo Samuel (SF),77,121,"1,405",18.2,83,53,6,59,365,8,2,16,262.0,16.4,99.9%
97,2020,Deebo Samuel (SF),33,44,391,11.8,35,10,1,8,26,0,0,7,47.7,6.8,99.9%
26,2019,Deebo Samuel (SF),57,81,802,14.1,42,24,3,14,159,3,1,15,132.1,8.8,99.9%
136,2012,Deion Branch (FA),16,29,145,9.1,25,1,0,0,0,0,0,9,14.5,1.6,0.0%
41,2011,Deion Branch (FA),51,90,702,13.8,63,0,5,0,0,0,0,14,100.2,7.2,0.0%
29,2010,Deion Branch (FA),61,92,818,13.4,79,0,6,0,0,0,1,15,115.8,7.7,0.0%
79,2009,Deion Branch (FA),45,79,437,9.7,35,0,2,1,-8,0,0,14,54.9,3.9,0.0%
50,2008,Deion Branch (FA),30,12,412,13.7,63,0,4,0,0,0,0,8,65.2,8.2,0.0%
63,2007,Deion Branch (FA),22,0,343,15.6,65,0,1,0,0,0,0,4,40.3,10.1,0.0%
38,2006,Deion Branch (FA),53,0,725,13.7,38,0,4,4,30,0,0,14,99.5,7.1,0.0%
22,2005,Deion Branch (FA),78,0,998,12.8,51,0,5,0,0,0,0,16,129.8,8.1,0.0%
56,2004,Deion Branch (FA),35,51,454,13.0,26,0,4,0,0,0,1,9,67.4,7.5,0.0%
35,2003,Deion Branch (FA),57,104,803,14.1,66,0,3,1,11,0,0,15,99.4,6.6,0.0%
67,2002,Deion Branch (FA),43,68,489,11.4,49,0,2,2,0,0,0,13,60.9,4.7,0.0%
156,2011,DeMarco Sampson (FA),3,8,36,12.0,15,0,0,0,0,0,0,12,3.6,0.3,0.0%
148,2016,Demarcus Ayers (FA),6,13,53,8.8,15,0,1,2,-12,0,0,2,10.1,5.1,0.0%
99,2021,Demarcus Robinson (BAL),25,41,264,10.6,33,4,3,0,0,0,0,15,44.4,3.0,0.4%
78,2020,Demarcus Robinson (BAL),45,59,466,10.4,28,7,3,0,0,0,1,15,62.6,4.2,0.4%
67,2019,Demarcus Robinson (BAL),32,55,449,14.0,44,12,4,0,0,0,0,16,68.9,4.3,0.4%
84,2018,Demarcus Robinson (BAL),22,33,288,13.1,89,7,4,0,0,0,0,16,52.8,3.3,0.4%
121,2017,Demarcus Robinson (BAL),21,39,212,10.1,33,1,0,0,0,0,0,16,21.2,1.3,0.4%
215,2016,Demarcus Robinson (BAL),0,0,0,0.0,0,0,0,0,0,0,0,16,0.0,0.0,0.4%
342,2021,Demario Ballard (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
86,2019,Demaryius Thomas (FA),36,58,433,12.0,47,7,1,0,0,0,0,11,49.3,4.5,0.1%
44,2018,Demaryius Thomas (FA),59,89,677,11.5,45,15,5,0,0,0,0,15,97.7,6.5,0.1%
23,2017,Demaryius Thomas (FA),83,140,949,11.4,40,15,5,0,0,0,1,16,122.9,7.7,0.1%
19,2016,Demaryius Thomas (FA),90,144,"1,083",12.0,55,10,5,0,0,0,2,16,136.3,8.5,0.1%
13,2015,Demaryius Thomas (FA),105,177,"1,304",12.4,72,14,6,0,0,0,2,16,162.4,10.2,0.1%
2,2014,Demaryius Thomas (FA),111,184,"1,619",14.6,86,25,11,0,0,0,0,16,229.9,14.4,0.1%
2,2013,Demaryius Thomas (FA),92,142,"1,430",15.5,78,19,14,0,0,0,0,16,227.0,14.2,0.1%
5,2012,Demaryius Thomas (FA),94,141,"1,434",15.3,71,29,10,0,0,0,3,16,197.4,12.3,0.1%
56,2011,Demaryius Thomas (FA),32,70,551,17.2,47,0,4,1,5,0,0,11,79.6,7.2,0.1%
98,2010,Demaryius Thomas (FA),22,39,283,12.9,31,0,2,2,1,0,2,10,36.4,3.6,0.1%
231,2021,Demetric Felton Jr. (CLE),18,21,181,10.1,33,3,2,7,24,0,0,15,0.0,0.0,0.1%
186,2010,Demetrius Williams (FA),0,2,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
112,2009,Demetrius Williams (FA),8,17,142,17.8,34,0,1,0,0,0,0,6,20.2,3.4,0.0%
106,2008,Demetrius Williams (FA),8,3,145,18.1,70,0,1,0,0,0,0,4,20.5,5.1,0.0%
73,2007,Demetrius Williams (FA),19,0,285,15.0,34,0,0,0,0,0,0,7,28.5,4.1,0.0%
75,2006,Demetrius Williams (FA),22,0,396,18.0,77,0,2,0,0,0,0,14,51.6,3.7,0.0%
156,2020,DeMichael Harris (FA),10,10,79,7.9,21,1,0,6,46,0,0,7,12.5,1.8,0.0%
221,2015,Denarius Moore (FA),0,0,0,0.0,0,0,0,0,0,0,1,6,-2.0,-0.3,0.0%
143,2014,Denarius Moore (FA),12,27,115,9.6,28,1,0,1,1,0,1,10,9.6,1.0,0.0%
41,2013,Denarius Moore (FA),46,86,695,15.1,73,9,5,0,0,0,0,13,99.5,7.7,0.0%
33,2012,Denarius Moore (FA),51,114,741,14.5,58,12,7,1,-5,0,0,15,115.6,7.7,0.0%
39,2011,Denarius Moore (FA),33,76,618,18.7,78,0,5,5,61,1,0,13,103.9,8.0,0.0%
303,2021,Dennis Houston (DAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
89,2009,Dennis Northcutt (FA),35,63,357,10.2,47,0,1,0,0,0,1,16,39.7,2.5,0.0%
53,2008,Dennis Northcutt (FA),39,8,490,12.6,41,0,2,1,9,0,0,11,61.9,5.6,0.0%
60,2007,Dennis Northcutt (FA),23,0,323,14.0,40,0,2,4,15,0,0,8,45.8,5.7,0.0%
100,2006,Dennis Northcutt (FA),22,0,228,10.4,43,0,0,3,32,0,0,13,26.0,2.0,0.0%
67,2005,Dennis Northcutt (FA),42,0,441,10.5,58,0,2,2,33,0,0,16,59.4,3.7,0.0%
45,2004,Dennis Northcutt (FA),55,94,806,14.7,58,0,2,8,19,0,1,16,92.5,5.8,0.0%
41,2003,Dennis Northcutt (FA),62,92,729,11.8,44,0,2,12,83,0,1,15,91.2,6.1,0.0%
41,2002,Dennis Northcutt (FA),38,49,601,15.8,43,0,5,8,104,1,2,13,104.5,8.0,0.0%
152,2021,Denzel Mims (NYJ),8,23,133,16.6,40,5,0,0,0,0,0,10,13.3,1.3,0.2%
108,2020,Denzel Mims (NYJ),23,44,357,15.5,30,7,0,0,0,0,0,9,37.7,4.2,0.2%
203,2012,Deon Butler (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
149,2011,Deon Butler (FA),6,7,51,8.5,15,0,0,0,0,0,0,5,5.1,1.0,0.0%
74,2010,Deon Butler (FA),36,70,385,10.7,63,0,4,2,6,0,0,13,63.1,4.9,0.0%
116,2009,Deon Butler (FA),15,42,175,11.7,32,0,0,0,0,0,0,16,17.5,1.1,0.0%
366,2021,Deon Cain (PHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
247,2020,Deon Cain (PHI),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
145,2019,Deon Cain (PHI),9,20,124,13.8,35,4,0,0,0,0,0,13,12.4,1.0,0.0%
201,2020,Deontay Burnett (FA),3,4,19,6.3,10,0,0,0,0,0,0,2,1.9,1.0,0.0%
169,2019,Deontay Burnett (FA),2,4,48,24.0,41,3,0,0,0,0,0,2,4.8,2.4,0.0%
151,2018,Deontay Burnett (FA),10,15,143,14.3,29,3,0,0,0,0,0,5,14.3,2.9,0.0%
59,2021,Deonte Harty (NO),36,59,570,15.8,72,16,3,5,41,0,1,13,77.1,5.9,0.6%
124,2020,Deonte Harty (NO),20,25,186,9.3,40,3,1,6,51,0,1,9,27.7,3.1,0.6%
153,2019,Deonte Harty (NO),6,6,24,4.0,13,0,0,4,31,0,1,14,9.5,0.7,0.6%
230,2019,Deonte Thompson (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
145,2018,Deonte Thompson (FA),17,30,161,9.5,15,0,0,0,0,0,0,13,16.1,1.2,0.0%
63,2017,Deonte Thompson (FA),38,69,555,14.6,46,8,2,2,-5,0,0,16,67.0,4.2,0.0%
107,2016,Deonte Thompson (FA),22,36,249,11.3,24,2,2,0,0,0,1,16,34.9,2.2,0.0%
164,2015,Deonte Thompson (FA),2,3,81,40.5,45,2,0,0,0,0,0,7,8.1,1.2,0.0%
194,2014,Deonte Thompson (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
143,2013,Deonte Thompson (FA),10,19,96,9.6,33,1,0,0,0,0,0,7,9.6,1.4,0.0%
172,2012,Deonte Thompson (FA),5,6,51,10.2,25,1,0,0,0,0,1,6,3.1,0.5,0.0%
169,2002,Derek Dorris (FA),0,2,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%
105,2014,Derek Hagan (FA),19,34,254,13.4,38,5,1,0,0,0,0,16,31.4,2.0,0.0%
114,2012,Derek Hagan (FA),20,36,259,13.0,38,2,0,0,0,0,0,14,25.9,1.9,0.0%
109,2011,Derek Hagan (FA),24,42,252,10.5,29,0,1,0,0,0,0,10,31.2,3.1,0.0%
110,2010,Derek Hagan (FA),24,43,223,9.3,17,0,1,0,0,0,0,7,28.3,4.0,0.0%
117,2009,Derek Hagan (FA),8,8,101,12.6,23,0,1,0,0,0,0,16,16.1,1.0,0.0%
133,2008,Derek Hagan (FA),3,0,51,17.0,20,0,0,0,0,0,0,4,5.1,1.3,0.0%
50,2007,Derek Hagan (FA),29,0,373,12.9,22,0,2,0,0,0,0,16,49.3,3.1,0.0%
99,2006,Derek Hagan (FA),21,0,221,10.5,24,0,1,0,0,0,0,16,28.1,1.8,0.0%
148,2013,Derek Moye (FA),2,6,20,10.0,19,0,1,0,0,0,0,7,8.0,1.1,0.0%
166,2009,Derek Stanley (FA),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
110,2008,Derek Stanley (FA),6,0,119,19.8,80,0,1,1,0,0,0,8,17.9,2.2,0.0%
326,2021,Derek Wright (CAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
132,2005,Derick Armstrong (FA),9,0,115,12.8,28,0,0,0,0,0,0,7,11.5,1.6,0.0%
80,2004,Derick Armstrong (FA),29,39,415,14.3,44,0,1,0,0,0,0,13,47.5,3.7,0.0%
119,2003,Derick Armstrong (FA),7,13,75,10.7,18,0,1,0,0,0,0,7,13.5,1.9,0.0%
113,2002,Derrick Alexander (FA),14,39,134,9.6,18,0,1,0,0,0,0,8,19.4,2.4,0.0%
164,2004,Derrick Hamilton (FA),0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
159,2006,Derrick Lewis (FA),1,0,5,5.0,5,0,0,0,0,0,0,2,0.5,0.3,0.0%
160,2003,Derrick Lewis (FA),1,1,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,0.0%
125,2011,Derrick Mason (FA),19,35,170,8.9,30,0,0,0,0,0,0,11,17.0,1.5,0.0%
27,2010,Derrick Mason (FA),61,100,802,13.1,42,0,7,0,0,0,0,16,122.2,7.6,0.0%
17,2009,Derrick Mason (FA),73,134,"1,028",14.1,72,0,7,1,2,0,0,16,145.0,9.1,0.0%
24,2008,Derrick Mason (FA),64,10,814,12.7,54,0,5,1,3,0,0,13,113.7,8.7,0.0%
38,2007,Derrick Mason (FA),62,0,564,9.1,28,0,2,0,0,0,0,8,68.4,8.6,0.0%
48,2006,Derrick Mason (FA),68,0,750,11.0,38,0,2,1,-4,0,0,15,86.6,5.8,0.0%
24,2005,Derrick Mason (FA),86,7,"1,073",12.5,39,0,3,0,0,0,0,16,125.3,7.8,0.0%
16,2004,Derrick Mason (FA),96,146,"1,168",12.2,37,0,7,1,-3,0,0,16,158.5,9.9,0.0%
7,2003,Derrick Mason (FA),95,133,"1,303",13.7,50,0,8,3,11,0,0,16,179.4,11.2,0.0%
24,2002,Derrick Mason (FA),79,125,"1,012",12.8,40,0,5,0,0,0,1,14,129.2,9.2,0.0%
159,2010,Derrick Williams (FA),3,5,30,10.0,17,0,0,0,0,0,0,4,3.0,0.8,0.0%
138,2009,Derrick Williams (FA),6,13,52,8.7,19,0,0,1,4,0,1,9,3.6,0.4,0.0%
217,2020,Derrick Willies (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
268,2019,Derrick Willies (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
166,2018,Derrick Willies (FA),3,5,61,20.3,39,2,0,0,0,0,0,5,6.1,1.2,0.0%
65,2004,Derrius Thompson (FA),23,48,359,15.6,36,0,4,0,0,0,0,15,59.9,4.0,0.0%
92,2003,Derrius Thompson (FA),26,59,359,13.8,31,0,0,0,0,0,0,16,35.9,2.2,0.0%
38,2002,Derrius Thompson (FA),53,93,773,14.6,47,0,4,10,77,0,2,16,105.0,6.6,0.0%
83,2021,DeSean Jackson (FA),20,34,454,22.7,75,19,2,1,4,0,1,14,55.8,4.0,5.0%
115,2020,DeSean Jackson (FA),14,26,236,16.9,81,6,1,1,12,0,0,5,30.8,6.2,5.0%
115,2019,DeSean Jackson (FA),9,10,159,17.7,53,8,2,0,0,0,0,3,27.9,9.3,5.0%
32,2018,DeSean Jackson (FA),41,74,774,18.9,75,28,4,6,29,1,0,12,110.3,9.2,5.0%
45,2017,DeSean Jackson (FA),50,90,668,13.4,41,10,3,3,38,0,0,14,88.6,6.3,5.0%
31,2016,DeSean Jackson (FA),56,100,"1,005",17.9,80,19,4,0,0,0,0,15,124.5,8.3,5.0%
59,2015,DeSean Jackson (FA),30,49,528,17.6,77,10,4,0,0,0,1,9,74.8,8.3,5.0%
16,2014,DeSean Jackson (FA),56,95,"1,169",20.9,81,16,6,4,7,0,0,15,153.6,10.2,5.0%
10,2013,DeSean Jackson (FA),82,125,"1,332",16.2,61,25,9,3,2,0,0,16,187.4,11.7,5.0%
60,2012,DeSean Jackson (FA),45,88,700,15.6,77,9,2,3,-7,0,0,11,81.3,7.4,5.0%
27,2011,DeSean Jackson (FA),58,104,961,16.6,62,0,4,7,41,0,1,15,122.2,8.1,5.0%
14,2010,DeSean Jackson (FA),47,96,"1,056",22.5,91,0,6,16,104,1,1,14,156.0,11.1,5.0%
4,2009,DeSean Jackson (FA),62,116,"1,156",18.6,71,0,9,11,137,1,1,15,187.3,12.5,5.0%
23,2008,DeSean Jackson (FA),62,28,912,14.7,60,0,2,17,96,1,0,16,116.8,7.3,5.0%
162,2002,Desmond Howard (FA),0,0,0,0.0,0,0,0,0,0,0,0,7,0.0,0.0,0.0%
132,2006,Devale Ellis (FA),4,0,41,10.3,19,0,0,2,3,0,0,5,4.4,0.9,0.0%
70,2021,DeVante Parker (NE),40,73,515,12.9,42,11,2,0,0,0,0,10,63.5,6.4,40.8%
46,2020,DeVante Parker (NE),63,103,793,12.6,31,11,4,0,0,0,0,14,103.3,7.4,40.8%
6,2019,DeVante Parker (NE),72,128,"1,202",16.7,51,39,9,0,0,0,0,16,174.2,10.9,40.8%
105,2018,DeVante Parker (NE),24,47,309,12.9,46,7,1,0,0,0,0,11,36.9,3.4,40.8%
57,2017,DeVante Parker (NE),57,96,670,11.8,36,9,1,0,0,0,0,13,73.0,5.6,40.8%
51,2016,DeVante Parker (NE),56,87,744,13.3,56,9,4,0,0,0,0,15,98.4,6.6,40.8%
69,2015,DeVante Parker (NE),26,50,494,19.0,49,9,3,0,0,0,0,14,67.4,4.8,40.8%
105,2008,Devard Darling (FA),14,0,158,11.3,33,0,1,0,0,0,0,10,21.8,2.2,0.0%
142,2007,Devard Darling (FA),1,0,10,10.0,10,0,0,0,0,0,0,3,1.0,0.3,0.0%
175,2005,Devard Darling (FA),0,0,0,0.0,0,0,0,0,0,0,0,6,0.0,0.0,0.0%
157,2004,Devard Darling (FA),2,2,5,2.5,4,0,0,0,0,0,0,2,0.5,0.3,0.0%
280,2021,Deven Thompkins (TB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
98,2012,Devery Henderson (FA),22,47,316,14.4,41,5,1,1,13,0,0,15,38.9,2.6,0.0%
67,2011,Devery Henderson (FA),32,50,503,15.7,79,0,2,1,9,0,0,16,63.2,4.0,0.0%
83,2010,Devery Henderson (FA),34,59,464,13.6,57,0,1,3,8,0,0,16,53.2,3.3,0.0%
41,2009,Devery Henderson (FA),51,83,804,15.8,75,0,2,4,13,0,0,16,93.7,5.9,0.0%
30,2008,Devery Henderson (FA),32,1,793,24.8,84,0,3,4,33,0,0,16,100.6,6.3,0.0%
44,2007,Devery Henderson (FA),20,7,409,20.5,54,0,3,2,20,0,0,16,60.9,3.8,0.0%
33,2006,Devery Henderson (FA),32,0,745,23.3,76,0,5,2,14,1,0,12,111.9,9.3,0.0%
72,2005,Devery Henderson (FA),22,0,343,15.6,66,0,3,1,9,0,0,14,53.2,3.8,0.0%
168,2014,DeVier Posey (FA),1,1,30,30.0,30,1,0,0,0,0,0,1,3.0,3.0,0.0%
126,2013,DeVier Posey (FA),15,25,155,10.3,42,1,0,0,0,0,0,14,15.5,1.1,0.0%
150,2012,DeVier Posey (FA),6,14,87,14.5,36,1,0,1,-3,0,0,11,8.4,0.8,0.0%
134,2012,Devin Aromashodu (FA),11,22,182,16.5,31,2,0,0,0,0,0,15,18.2,1.2,0.0%
81,2011,Devin Aromashodu (FA),26,84,468,18.0,60,1,1,0,0,0,0,16,52.8,3.3,0.0%
130,2010,Devin Aromashodu (FA),10,24,149,14.9,34,0,0,0,0,0,0,14,14.9,1.1,0.0%
80,2009,Devin Aromashodu (FA),24,43,298,12.4,39,0,4,0,0,0,0,10,53.8,5.4,0.0%
109,2007,Devin Aromashodu (FA),7,0,96,13.7,28,0,0,0,0,0,0,6,9.6,1.6,0.0%
100,2021,Devin Duvernay (BAL),33,47,272,8.2,21,1,2,7,50,0,0,16,44.2,2.8,8.1%
114,2020,Devin Duvernay (BAL),20,26,201,10.1,39,2,0,4,70,0,0,16,33.1,2.1,8.1%
177,2019,Devin Funchess (FA),3,5,32,10.7,16,0,0,0,0,0,0,1,3.2,3.2,0.0%
59,2018,Devin Funchess (FA),44,79,549,12.5,27,8,4,0,0,0,0,14,78.9,5.6,0.0%
21,2017,Devin Funchess (FA),63,111,840,13.3,44,15,8,0,0,0,0,16,132.0,8.3,0.0%
79,2016,Devin Funchess (FA),23,58,371,16.1,48,8,4,0,0,0,0,15,63.1,4.2,0.0%
58,2015,Devin Funchess (FA),31,63,473,15.3,52,5,5,0,0,0,1,16,75.3,4.7,0.0%
220,2016,Devin Hester (FA),0,0,0,0.0,0,0,0,0,0,0,1,12,-2.0,-0.2,0.4%
208,2015,Devin Hester (FA),0,0,0,0.0,0,0,0,0,0,0,0,5,0.0,0.0,0.4%
64,2014,Devin Hester (FA),38,59,504,13.3,46,7,2,6,36,1,1,16,70.0,4.4,0.4%
212,2013,Devin Hester (FA),0,0,0,0.0,0,0,0,0,0,0,1,16,-2.0,-0.1,0.4%
107,2012,Devin Hester (FA),23,40,242,10.5,39,4,1,3,6,0,0,15,30.8,2.1,0.4%
93,2011,Devin Hester (FA),26,56,369,14.2,53,0,1,1,-6,0,0,16,42.3,2.6,0.4%
63,2010,Devin Hester (FA),40,73,475,11.9,39,0,4,7,30,0,0,16,74.5,4.7,0.4%
44,2009,Devin Hester (FA),57,91,757,13.3,48,0,3,6,-1,0,1,13,91.6,7.0,0.4%
36,2008,Devin Hester (FA),51,6,665,13.0,65,0,3,6,61,0,0,15,90.6,6.0,0.4%
62,2007,Devin Hester (FA),20,0,299,15.0,81,0,2,7,-10,0,0,16,40.9,2.6,0.4%
179,2006,Devin Hester (FA),0,0,0,0.0,0,0,0,0,0,0,0,16,0.0,0.0,0.4%
378,2021,Devin Smith (FA),0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
141,2019,Devin Smith (FA),5,9,113,22.6,51,6,1,0,0,0,0,4,17.3,4.3,0.0%
179,2016,Devin Smith (FA),1,3,20,20.0,20,1,0,0,0,0,0,4,2.0,0.5,0.0%
136,2015,Devin Smith (FA),9,28,115,12.8,22,1,1,0,0,0,1,10,15.5,1.6,0.0%
180,2016,Devin Street (FA),1,6,20,20.0,20,1,0,0,0,0,0,5,2.0,0.4,0.0%
137,2015,Devin Street (FA),7,13,114,16.3,25,1,1,0,0,0,1,15,15.4,1.0,0.0%
173,2014,Devin Street (FA),2,7,18,9.0,9,0,0,0,0,0,0,16,1.8,0.1,0.0%
155,2011,Devin Thomas (FA),3,3,37,12.3,14,0,0,0,0,0,0,16,3.7,0.2,0.0%
185,2010,Devin Thomas (FA),0,1,0,0.0,0,0,0,0,0,0,0,9,0.0,0.0,0.0%
81,2009,Devin Thomas (FA),25,47,325,13.0,40,0,3,3,-2,0,0,14,50.3,3.6,0.0%
98,2008,Devin Thomas (FA),15,2,120,8.0,18,0,0,3,53,1,0,16,23.3,1.5,0.0%
330,2021,Devon Allen (PHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2%
214,2013,Devon Wylie (FA),0,0,0,0.0,0,0,0,0,0,0,1,2,-2.0,-1.0,0.0%
160,2012,Devon Wylie (FA),6,12,53,8.8,16,0,0,0,0,0,0,6,5.3,0.9,0.0%
30,2021,DeVonta Smith (PHI),64,104,916,14.3,46,22,5,0,0,0,1,17,121.6,7.2,89.7%
148,2020,Dez Bryant (FA),6,11,47,7.8,16,0,2,0,0,0,0,6,16.7,2.8,5.0%
