Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST
18,2005,Erron Kinney (FA),55,0,543,9.9,27,0,2,0,0,0,0,13,66.3,5.1,0.0%
34,2004,Erron Kinney (FA),25,24,193,7.7,21,0,3,0,0,0,0,9,37.3,4.1,0.0%
14,2003,Erron Kinney (FA),41,58,381,9.3,28,0,3,0,0,0,0,16,56.1,3.5,0.0%
46,2002,Erron Kinney (FA),13,19,173,13.3,31,0,0,0,0,0,0,10,17.3,1.7,0.0%
112,2021,Ethan Wolf (FA),2,2,8,4.0,4,0,0,0,0,0,0,1,0.8,0.8,0.0%
158,2020,Evan Baylis (FA),0,0,0,0.0,0,0,0,0,0,0,0,5,0.0,0.0,0.0%
162,2019,Evan Baylis (FA),0,0,0,0.0,0,0,0,0,0,0,0,5,0.0,0.0,0.0%
121,2017,Evan Baylis (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
23,2021,Evan Engram (JAC),46,73,408,8.9,30,3,3,1,-3,0,1,15,56.5,3.8,22.2%
18,2020,Evan Engram (JAC),63,109,654,10.4,53,12,1,6,26,1,1,16,78.0,4.9,22.2%
19,2019,Evan Engram (JAC),44,68,467,10.6,75,9,3,3,7,0,0,8,65.4,8.2,22.2%
13,2018,Evan Engram (JAC),45,64,577,12.8,54,18,3,3,36,0,0,11,81.3,7.4,22.2%
5,2017,Evan Engram (JAC),64,115,722,11.3,35,11,6,1,14,0,0,15,109.6,7.3,22.2%
103,2012,Evan Moore (FA),1,8,6,6.0,6,0,0,0,0,0,0,7,0.6,0.1,0.0%
29,2011,Evan Moore (FA),34,47,324,9.5,33,0,4,0,0,0,0,15,56.4,3.8,0.0%
36,2010,Evan Moore (FA),16,26,322,20.1,49,0,1,0,0,0,1,9,36.2,4.0,0.0%
58,2009,Evan Moore (FA),12,23,158,13.2,24,0,0,0,0,0,0,5,15.8,3.2,0.0%
113,2014,Evan Rodriguez (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
133,2013,Evan Rodriguez (FA),0,1,0,0.0,0,0,0,0,0,0,0,7,0.0,0.0,0.0%
119,2012,Evan Rodriguez (FA),4,8,21,5.3,11,0,0,0,0,0,0,12,0.0,0.0,0.0%
117,2021,Farrod Green (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
117,2020,Farrod Green (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
121,2011,Fendi Onobun (FA),0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
96,2010,Fendi Onobun (FA),2,4,15,7.5,8,0,0,0,0,0,0,3,1.5,0.5,0.0%
25,2021,Foster Moreau (LV),30,44,373,12.4,44,9,3,0,0,0,0,15,55.3,3.7,0.7%
55,2020,Foster Moreau (LV),7,9,140,20.0,47,7,2,0,0,0,0,16,26.0,1.6,0.7%
33,2019,Foster Moreau (LV),21,25,174,8.3,23,1,5,0,0,0,0,13,47.4,3.6,0.7%
35,2003,Frank Wycheck (FA),17,29,165,9.7,25,0,2,0,0,0,0,10,28.5,2.9,0.0%
22,2002,Frank Wycheck (FA),40,66,346,8.7,19,0,2,0,0,0,1,14,45.1,3.2,0.0%
91,2003,Fred Baxter (FA),0,2,0,0.0,0,0,0,0,0,0,0,4,0.0,0.0,0.0%
75,2002,Fred Baxter (FA),5,8,51,10.2,22,0,0,0,0,0,0,5,5.1,1.0,0.0%
61,2013,Fred Davis (FA),7,18,70,10.0,23,1,1,0,0,0,0,10,13.0,1.3,0.0%
46,2012,Fred Davis (FA),24,32,325,13.5,29,4,0,1,1,0,0,7,32.6,4.7,0.0%
13,2011,Fred Davis (FA),59,88,796,13.5,42,0,3,0,0,0,1,12,95.6,8.0,0.0%
32,2010,Fred Davis (FA),21,31,316,15.0,71,0,3,0,0,0,0,16,49.6,3.1,0.0%
16,2009,Fred Davis (FA),48,76,509,10.6,29,0,6,0,0,0,0,16,86.9,5.4,0.0%
84,2008,Fred Davis (FA),3,0,27,9.0,15,0,0,1,-3,0,0,11,2.4,0.2,0.0%
19,2004,Freddie Jones (FA),45,74,426,9.5,40,0,2,0,0,0,0,16,54.6,3.4,0.0%
9,2003,Freddie Jones (FA),55,89,517,9.4,34,0,3,0,0,0,0,16,69.7,4.4,0.0%
25,2002,Freddie Jones (FA),44,81,358,8.1,24,0,1,0,0,0,0,15,41.8,2.8,0.0%
150,2018,Gabe Holmes (FA),0,0,0,0.0,0,0,0,0,0,0,0,8,0.0,0.0,0.0%
148,2017,Gabe Holmes (FA),0,1,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
87,2006,Gabriel Reid (FA),4,0,37,9.3,19,0,0,0,0,0,0,3,3.7,1.2,0.0%
88,2005,Gabriel Reid (FA),3,0,20,6.7,10,0,0,0,0,0,0,8,2.0,0.3,0.0%
132,2019,Garrett Celek (FA),0,0,0,0.0,0,0,0,0,0,0,0,6,0.0,0.0,0.0%
62,2018,Garrett Celek (FA),5,8,90,18.0,41,4,2,0,0,0,0,15,21.0,1.4,0.0%
23,2017,Garrett Celek (FA),21,33,336,16.0,61,6,4,0,0,0,0,16,57.6,3.6,0.0%
32,2016,Garrett Celek (FA),29,50,350,12.1,31,4,3,0,0,0,1,16,51.0,3.2,0.0%
39,2015,Garrett Celek (FA),19,28,186,9.8,33,2,3,0,0,0,0,11,36.6,3.3,0.0%
88,2014,Garrett Celek (FA),2,2,53,26.5,31,2,0,0,0,0,0,3,5.3,1.8,0.0%
92,2013,Garrett Celek (FA),2,4,38,19.0,30,1,0,0,0,0,0,12,3.8,0.3,0.0%
82,2012,Garrett Celek (FA),4,7,51,12.8,35,1,0,0,0,0,0,13,5.1,0.4,0.0%
122,2019,Garrett Dickerson (FA),0,0,0,0.0,0,0,0,0,0,0,0,5,0.0,0.0,0.0%
118,2018,Garrett Dickerson (FA),0,0,0,0.0,0,0,0,0,0,0,0,4,0.0,0.0,0.0%
79,2015,Garrett Graham (FA),4,19,30,7.5,9,0,1,0,0,0,0,8,9.0,1.1,0.0%
50,2014,Garrett Graham (FA),18,28,197,10.9,26,2,1,0,0,0,0,11,25.7,2.3,0.0%
17,2013,Garrett Graham (FA),49,89,545,11.1,42,8,5,0,0,0,1,13,82.5,6.3,0.0%
36,2012,Garrett Graham (FA),28,40,263,9.4,30,3,3,0,0,0,0,15,44.3,3.0,0.0%
95,2011,Garrett Graham (FA),1,2,24,24.0,24,0,0,0,0,0,0,7,2.4,0.3,0.0%
111,2010,Garrett Graham (FA),0,0,0,0.0,0,0,0,0,0,0,0,6,0.0,0.0,0.0%
90,2021,Garrett Griffin (DET),4,4,39,9.8,14,0,0,0,0,0,0,5,3.9,0.8,0.0%
146,2020,Garrett Griffin (DET),0,0,0,0.0,0,0,0,0,0,0,0,4,0.0,0.0,0.0%
105,2017,Garrett Griffin (DET),1,1,4,4.0,4,0,0,0,0,0,0,3,0.4,0.1,0.0%
95,2010,Garrett Mills (FA),2,3,19,9.5,14,0,0,0,0,0,0,3,1.9,0.6,0.0%
97,2008,Garrett Mills (FA),1,0,6,6.0,6,0,0,0,0,0,0,2,0.6,0.3,0.0%
20,2016,Gary Barnidge (FA),55,82,612,11.1,43,7,2,0,0,0,0,16,75.2,4.7,0.1%
2,2015,Gary Barnidge (FA),79,125,"1,043",13.2,40,16,9,0,0,0,0,16,158.3,9.9,0.1%
60,2014,Gary Barnidge (FA),13,25,156,12.0,28,1,0,0,0,0,0,13,15.6,1.2,0.1%
52,2013,Gary Barnidge (FA),13,18,127,9.8,40,1,2,0,0,0,0,16,24.7,1.5,0.1%
55,2012,Gary Barnidge (FA),6,6,78,13.0,24,2,1,0,0,0,0,16,13.8,0.9,0.1%
119,2010,Gary Barnidge (FA),0,9,0,0.0,0,0,0,0,0,0,0,16,0.0,0.0,0.1%
47,2009,Gary Barnidge (FA),12,21,242,20.2,55,0,0,0,0,0,0,16,24.2,1.5,0.1%
108,2008,Gary Barnidge (FA),0,0,0,0.0,0,0,0,0,0,0,0,15,0.0,0.0,0.1%
113,2017,Gavin Escobar (FA),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
79,2016,Gavin Escobar (FA),4,7,30,7.5,14,0,1,0,0,0,0,16,9.0,0.6,0.0%
78,2015,Gavin Escobar (FA),8,13,64,8.0,22,1,1,0,0,0,1,14,10.4,0.7,0.0%
39,2014,Gavin Escobar (FA),9,13,105,11.7,26,2,4,0,0,0,0,16,34.5,2.2,0.0%
51,2013,Gavin Escobar (FA),9,15,134,14.9,25,3,2,0,0,0,0,16,25.4,1.6,0.0%
37,2021,Geoff Swaim (TEN),31,40,210,6.8,26,2,3,0,0,0,0,16,39.0,2.4,0.1%
71,2020,Geoff Swaim (TEN),9,12,83,9.2,16,0,1,0,0,0,0,10,14.3,1.4,0.1%
88,2019,Geoff Swaim (TEN),13,17,65,5.0,9,0,0,0,0,0,0,6,6.5,1.1,0.1%
42,2018,Geoff Swaim (TEN),26,32,242,9.3,43,6,1,0,0,0,0,9,30.2,3.4,0.1%
100,2017,Geoff Swaim (TEN),2,2,25,12.5,18,0,0,0,0,0,0,15,2.5,0.2,0.1%
83,2016,Geoff Swaim (TEN),6,8,69,11.5,28,2,0,0,0,0,0,9,6.9,0.8,0.1%
130,2015,Geoff Swaim (TEN),1,1,0,0.0,0,0,0,0,0,0,0,4,0.0,0.0,0.1%
4,2021,George Kittle (SF),71,94,910,12.8,48,17,6,3,20,0,1,14,127.0,9.1,99.4%
19,2020,George Kittle (SF),48,63,634,13.2,44,13,2,2,17,0,0,8,77.1,9.6,99.4%
3,2019,George Kittle (SF),85,107,"1,053",12.4,61,25,5,5,22,0,0,14,137.5,9.8,99.4%
2,2018,George Kittle (SF),88,136,"1,377",15.6,85,40,5,1,10,0,0,16,170.7,10.7,99.4%
21,2017,George Kittle (SF),43,63,515,12.0,44,8,2,0,0,0,0,15,63.5,4.2,99.4%
76,2008,George Wrighster (FA),2,0,35,17.5,27,0,0,0,0,0,0,2,3.5,1.8,0.0%
58,2007,George Wrighster (FA),7,0,51,7.3,18,0,1,0,0,0,0,7,11.1,1.6,0.0%
21,2006,George Wrighster (FA),39,0,353,9.1,23,0,3,0,0,0,0,15,53.3,3.6,0.0%
39,2005,George Wrighster (FA),13,1,120,9.2,27,0,2,0,0,0,0,11,24.0,2.2,0.0%
62,2004,George Wrighster (FA),10,14,69,6.9,12,0,1,0,0,0,0,4,12.9,3.2,0.0%
38,2003,George Wrighster (FA),13,20,150,11.5,30,0,2,0,0,0,0,13,27.0,2.1,0.0%
102,2016,Gerald Christian (FA),1,2,14,14.0,14,0,0,0,0,0,0,3,1.4,0.5,0.0%
21,2021,Gerald Everett (LAC),48,63,478,10.0,41,8,4,3,20,0,2,15,69.8,4.7,17.3%
26,2020,Gerald Everett (LAC),41,62,417,10.2,40,5,1,1,2,1,1,16,51.9,3.2,17.3%
28,2019,Gerald Everett (LAC),37,60,408,11.0,33,9,2,1,0,0,0,13,52.8,4.1,17.3%
22,2018,Gerald Everett (LAC),33,50,320,9.7,40,6,3,2,16,0,0,16,53.6,3.4,17.3%
38,2017,Gerald Everett (LAC),16,32,244,15.3,69,4,2,1,13,0,1,16,35.7,2.2,17.3%
125,2014,Gerell Robinson (FA),0,1,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%
154,2021,Gerrit Prince (JAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
76,2010,Gijon Robinson (FA),3,7,12,4.0,6,0,1,0,0,0,0,6,7.2,1.2,0.0%
77,2009,Gijon Robinson (FA),9,15,62,6.9,19,0,0,0,0,0,0,10,6.2,0.6,0.0%
49,2008,Gijon Robinson (FA),17,0,151,8.9,23,0,0,0,0,0,0,8,15.1,1.9,0.0%
135,2021,Giovanni Ricci (CAR),0,2,0,0.0,0,0,0,0,0,0,0,9,0.0,0.0,0.0%
151,2021,Grant Calcaterra (PHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
156,2021,Greg Dulcich (DEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.7%
79,2009,Greg Estandia (FA),4,13,45,11.3,18,0,0,0,0,0,0,6,4.5,0.8,0.0%
56,2008,Greg Estandia (FA),10,0,113,11.3,23,0,0,0,0,0,0,8,11.3,1.4,0.0%
56,2007,Greg Estandia (FA),7,0,119,17.0,30,0,0,0,0,0,0,5,11.9,2.4,0.0%
49,2020,Greg Olsen (FA),24,37,239,10.0,22,3,1,0,0,0,0,11,29.9,2.7,7.0%
15,2019,Greg Olsen (FA),52,82,597,11.5,41,9,2,0,0,0,0,14,71.7,5.1,7.0%
23,2018,Greg Olsen (FA),27,38,291,10.8,23,2,4,0,0,0,0,9,53.1,5.9,7.0%
51,2017,Greg Olsen (FA),17,38,191,11.2,30,2,1,0,0,0,0,7,25.1,3.6,7.0%
2,2016,Greg Olsen (FA),80,129,"1,073",13.4,78,14,3,0,0,0,0,16,127.3,8.0,7.0%
4,2015,Greg Olsen (FA),77,124,"1,104",14.3,52,20,7,0,0,0,1,16,150.4,9.4,7.0%
4,2014,Greg Olsen (FA),84,123,"1,008",12.0,38,9,6,0,0,0,0,16,136.8,8.6,7.0%
8,2013,Greg Olsen (FA),73,111,816,11.2,31,12,6,0,0,0,0,16,117.6,7.4,7.0%
6,2012,Greg Olsen (FA),69,104,843,12.2,47,11,5,0,0,0,0,16,114.3,7.1,7.0%
19,2011,Greg Olsen (FA),45,89,540,12.0,44,0,5,0,0,0,1,16,84.0,5.3,7.0%
23,2010,Greg Olsen (FA),41,70,404,9.9,39,0,5,0,0,0,1,16,68.4,4.3,7.0%
10,2009,Greg Olsen (FA),60,108,612,10.2,41,0,8,0,0,0,0,16,109.2,6.8,7.0%
8,2008,Greg Olsen (FA),54,13,574,10.6,52,0,5,0,0,0,0,16,87.4,5.5,7.0%
16,2007,Greg Olsen (FA),39,0,391,10.0,31,0,2,0,0,0,0,14,51.1,3.7,7.0%
113,2016,Greg Scruggs (FA),0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.2%
116,2015,Greg Scruggs (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.2%
114,2014,Greg Scruggs (FA),0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.2%
121,2012,Greg Scruggs (FA),0,0,0,0.0,0,0,0,0,0,0,0,11,0.0,0.0,0.2%
93,2005,Gregg Guenther (FA),2,0,13,6.5,8,0,0,0,0,0,0,2,1.3,0.7,0.0%
128,2020,Hakeem Butler (FA),0,1,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
112,2018,Hakeem Valles (FA),2,3,11,5.5,6,0,0,0,0,0,0,3,1.1,0.4,0.0%
128,2017,Hakeem Valles (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
132,2016,Hakeem Valles (FA),0,2,0,0.0,0,0,0,0,0,0,0,11,0.0,0.0,0.0%
122,2020,Hale Hentges (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
64,2019,Hale Hentges (FA),8,14,103,12.9,24,2,1,0,0,0,0,11,16.3,1.5,0.0%
98,2014,Harold Hoskins (FA),3,4,21,7.0,14,0,0,0,0,0,0,11,2.1,0.2,0.0%
30,2021,Harrison Bryant (CLE),21,28,233,11.1,41,6,3,0,0,0,0,15,41.3,2.8,0.3%
40,2020,Harrison Bryant (CLE),24,38,238,9.9,35,2,3,0,0,0,2,15,37.8,2.5,0.3%
38,2021,Hayden Hurst (CIN),26,31,221,8.5,33,2,3,0,0,0,1,12,38.1,3.2,14.1%
11,2020,Hayden Hurst (CIN),56,88,571,10.2,42,8,6,0,0,0,0,16,93.1,5.8,14.1%
34,2019,Hayden Hurst (CIN),30,39,349,11.6,61,7,2,0,0,0,0,16,46.9,2.9,14.1%
57,2018,Hayden Hurst (CIN),13,23,163,12.5,32,4,1,1,0,0,0,12,22.3,1.9,14.1%
92,2012,Hayden Smith (FA),1,1,16,16.0,16,0,0,0,0,0,0,5,1.6,0.3,0.0%
23,2015,Heath Miller (FA),60,81,535,8.9,27,5,2,1,2,0,0,15,67.7,4.5,0.0%
11,2014,Heath Miller (FA),66,91,761,11.5,49,8,3,0,0,0,1,16,94.1,5.9,0.0%
27,2013,Heath Miller (FA),58,78,593,10.2,31,8,1,0,0,0,1,14,63.3,4.5,0.0%
4,2012,Heath Miller (FA),71,101,816,11.5,43,11,8,0,0,0,0,15,131.6,8.8,0.0%
22,2011,Heath Miller (FA),51,75,631,12.4,39,0,2,1,6,0,1,16,73.7,4.6,0.0%
26,2010,Heath Miller (FA),42,67,512,12.2,36,0,2,0,0,0,1,14,61.2,4.4,0.0%
9,2009,Heath Miller (FA),76,98,789,10.4,41,0,6,0,0,0,0,16,114.9,7.2,0.0%
14,2008,Heath Miller (FA),48,7,514,10.7,22,0,3,0,0,0,0,14,69.4,5.0,0.0%
6,2007,Heath Miller (FA),47,0,566,12.0,29,0,7,0,0,0,0,16,98.6,6.2,0.0%
13,2006,Heath Miller (FA),34,0,393,11.6,87,0,5,0,0,0,0,15,69.3,4.6,0.0%
13,2005,Heath Miller (FA),39,12,459,11.8,50,0,6,0,0,0,0,14,81.9,5.9,0.0%
145,2017,Henry Krieger-Coble (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
104,2016,Henry Krieger-Coble (FA),1,1,13,13.0,13,0,0,0,0,0,0,2,1.3,0.7,0.0%
91,2020,Hunter Bryant (FA),1,3,44,44.0,44,3,0,0,0,0,0,5,4.4,0.9,0.0%
7,2021,Hunter Henry (NE),50,75,603,12.1,35,12,9,0,0,0,0,16,114.3,7.1,76.3%
15,2020,Hunter Henry (NE),60,93,613,10.2,33,6,4,0,0,0,0,14,85.3,6.1,76.3%
8,2019,Hunter Henry (NE),55,76,652,11.9,30,9,5,0,0,0,1,12,95.2,7.9,76.3%
12,2017,Hunter Henry (NE),45,62,579,12.9,34,8,4,0,0,0,0,14,81.9,5.9,76.3%
11,2016,Hunter Henry (NE),36,53,478,13.3,59,7,8,0,0,0,1,15,93.8,6.3,76.3%
164,2021,Hunter Kampmoyer (LAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
111,2021,Hunter Long (MIA),1,3,8,8.0,8,0,0,0,0,0,0,3,0.8,0.3,0.1%
140,2021,Ian Bunting (DAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
62,2021,Ian Thomas (CAR),18,30,188,10.4,41,5,0,0,0,0,0,14,18.8,1.3,0.1%
60,2020,Ian Thomas (CAR),20,31,145,7.3,21,1,1,0,0,0,0,16,20.5,1.3,0.1%
55,2019,Ian Thomas (CAR),16,30,136,8.5,19,0,1,0,0,0,0,16,19.6,1.2,0.1%
29,2018,Ian Thomas (CAR),36,49,333,9.3,31,5,2,0,0,0,0,16,45.3,2.8,0.1%
93,2017,Ifeanyi Momah (FA),1,2,46,46.0,46,1,0,0,0,0,0,9,4.6,0.5,0.0%
88,2016,Ifeanyi Momah (FA),2,4,50,25.0,27,2,0,0,0,0,0,5,5.0,1.0,0.0%
124,2021,Irv Smith Jr. (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,48.2%
21,2020,Irv Smith Jr. (MIN),30,43,365,12.2,36,7,5,0,0,0,0,13,68.5,5.3,48.2%
39,2019,Irv Smith Jr. (MIN),36,47,311,8.6,29,5,2,0,0,0,0,16,43.1,2.7,48.2%
114,2020,Isaac Nauta (FA),1,2,3,3.0,3,0,0,0,0,0,0,7,0.3,0.0,0.0%
104,2019,Isaac Nauta (FA),2,3,13,6.5,10,0,0,0,0,0,0,6,1.3,0.2,0.0%
145,2021,Isaiah Likely (BAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,6.8%
102,2012,Isaiah Stanback (FA),1,1,6,6.0,6,0,0,0,0,0,0,2,0.6,0.3,0.0%
88,2009,Isaiah Stanback (FA),3,7,22,7.3,9,0,0,0,0,0,0,6,2.2,0.4,0.0%
83,2008,Isaiah Stanback (FA),2,0,24,12.0,15,0,0,0,0,0,0,8,2.4,0.3,0.0%
108,2007,Isaiah Stanback (FA),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
74,2006,Itula Mili (FA),10,0,69,6.9,15,0,0,0,0,0,0,6,6.9,1.2,0.0%
39,2004,Itula Mili (FA),23,36,240,10.4,20,0,1,0,0,0,0,14,30.0,2.1,0.0%
5,2003,Itula Mili (FA),46,62,492,10.7,46,0,4,0,0,0,0,16,73.2,4.6,0.0%
14,2002,Itula Mili (FA),43,64,508,11.8,49,0,2,0,0,0,0,15,62.8,4.2,0.0%
125,2021,J.J. Arcega-Whiteside (SEA),2,5,36,18.0,23,1,0,0,0,0,0,7,0.0,0.0,0.1%
126,2020,J.J. Arcega-Whiteside (SEA),4,8,85,21.3,37,4,0,0,0,0,0,8,0.0,0.0,0.1%
123,2019,J.J. Arcega-Whiteside (SEA),10,22,169,16.9,30,5,1,0,0,0,0,16,0.0,0.0,0.1%
209,2021,J.P. Foschi (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
215,2021,J.P. Holtz (NO),0,0,0,0.0,0,0,0,0,0,0,0,5,0.0,0.0,0.0%
144,2020,J.P. Holtz (NO),0,1,0,0.0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%
82,2019,J.P. Holtz (NO),7,8,91,13.0,30,2,0,0,0,0,0,15,9.1,0.6,0.0%
67,2003,Jabari Holloway (FA),8,10,84,10.5,33,0,0,0,0,0,0,9,8.4,0.9,0.0%
69,2002,Jabari Holloway (FA),7,10,73,10.4,24,0,0,0,0,0,0,6,7.3,1.2,0.0%
87,2016,Jace Amaro (FA),3,4,59,19.7,26,1,0,0,0,0,0,3,5.9,2.0,0.2%
29,2014,Jace Amaro (FA),38,53,345,9.1,43,4,2,0,0,0,0,14,46.5,3.3,0.2%
64,2020,Jace Sternberger (FA),12,15,114,9.5,27,2,1,0,0,0,0,12,17.4,1.5,0.0%
120,2019,Jace Sternberger (FA),0,1,0,0.0,0,0,0,0,0,0,0,6,0.0,0.0,0.0%
27,2021,Jack Doyle (FA),29,43,302,10.4,34,4,3,0,0,0,0,15,50.2,3.3,2.0%
36,2020,Jack Doyle (FA),23,33,251,10.9,28,2,3,0,0,0,1,14,41.1,2.9,2.0%
18,2019,Jack Doyle (FA),43,72,448,10.4,23,4,4,0,0,0,0,16,68.8,4.3,2.0%
36,2018,Jack Doyle (FA),26,33,245,9.4,20,1,2,0,0,0,1,6,34.5,5.8,2.0%
9,2017,Jack Doyle (FA),80,108,690,8.6,26,4,4,0,0,0,2,15,89.0,5.9,2.0%
13,2016,Jack Doyle (FA),59,75,584,9.9,24,5,5,0,0,0,1,16,86.4,5.4,2.0%
69,2015,Jack Doyle (FA),12,14,72,6.0,19,0,1,0,0,0,0,16,13.2,0.8,2.0%
52,2014,Jack Doyle (FA),18,22,118,6.6,20,1,2,0,0,0,0,16,23.8,1.5,2.0%
100,2013,Jack Doyle (FA),5,7,19,3.8,8,0,0,0,0,0,0,15,1.9,0.1,2.0%
102,2021,Jack Stoll (PHI),4,5,22,5.5,9,0,0,0,0,0,0,6,2.2,0.4,0.0%
160,2021,Jacob Harris (LAR),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
70,2021,Jacob Hollister (FA),9,14,55,6.1,11,0,1,0,0,0,0,7,11.5,1.6,0.0%
37,2020,Jacob Hollister (FA),25,40,209,8.4,20,1,3,0,0,0,0,16,40.9,2.6,0.0%
27,2019,Jacob Hollister (FA),41,59,349,8.5,22,3,3,0,0,0,0,11,52.9,4.8,0.0%
93,2018,Jacob Hollister (FA),4,5,52,13.0,23,1,0,0,0,0,0,8,5.2,0.7,0.0%
90,2017,Jacob Hollister (FA),4,11,42,10.5,19,0,0,1,5,0,0,15,4.7,0.3,0.0%
38,2016,Jacob Tamme (FA),22,31,210,9.5,19,0,3,0,0,0,0,8,39.0,4.9,0.0%
18,2015,Jacob Tamme (FA),59,81,657,11.1,41,7,1,0,0,0,0,15,71.7,4.8,0.0%
54,2014,Jacob Tamme (FA),14,28,109,7.8,26,1,2,0,0,0,1,15,20.9,1.4,0.0%
53,2013,Jacob Tamme (FA),20,25,184,9.2,15,0,1,0,0,0,0,16,24.4,1.5,0.0%
25,2012,Jacob Tamme (FA),52,84,555,10.7,36,6,2,0,0,0,0,16,67.5,4.2,0.0%
45,2011,Jacob Tamme (FA),19,31,177,9.3,29,0,1,0,0,0,0,16,23.7,1.5,0.0%
16,2010,Jacob Tamme (FA),67,93,631,9.4,30,0,4,0,0,0,0,16,87.1,5.4,0.0%
82,2009,Jacob Tamme (FA),3,10,35,11.7,21,0,0,0,0,0,0,16,3.5,0.2,0.0%
91,2008,Jacob Tamme (FA),3,0,12,4.0,6,0,0,0,0,0,0,12,1.2,0.1,0.0%
101,2020,Jaeden Graham (FA),3,5,25,8.3,11,0,0,0,0,0,0,16,2.5,0.2,0.0%
54,2019,Jaeden Graham (FA),9,10,149,16.6,53,6,1,0,0,0,0,16,20.9,1.3,0.0%
57,2013,Jake Ballard (FA),7,9,75,10.7,29,1,2,0,0,0,0,8,19.5,2.4,0.0%
18,2011,Jake Ballard (FA),38,61,604,15.9,41,0,4,0,0,0,0,14,84.4,6.0,0.0%
121,2010,Jake Ballard (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
118,2020,Jake Bargas (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
132,2013,Jake Bequette (FA),0,0,0,0.0,0,0,0,0,0,0,0,5,0.0,0.0,0.0%
118,2012,Jake Bequette (FA),0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%
113,2020,Jake Butt (FA),2,4,5,2.5,5,0,0,0,0,0,0,5,0.5,0.1,0.1%
156,2019,Jake Butt (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%
82,2018,Jake Butt (FA),8,13,85,10.6,22,2,0,0,0,0,0,3,8.5,2.8,0.1%
120,2013,Jake Byrne (FA),0,0,0,0.0,0,0,0,0,0,0,0,8,0.0,0.0,0.0%
198,2021,Jake Ferguson (DAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%
149,2018,Jake Fisher (FA),0,0,0,0.0,0,0,0,0,0,0,0,11,0.0,0.0,0.0%
135,2017,Jake Fisher (FA),0,0,0,0.0,0,0,0,0,0,0,0,8,0.0,0.0,0.0%
126,2016,Jake Fisher (FA),1,1,12,12.0,12,0,0,0,0,0,1,15,0.0,0.0,0.0%
136,2015,Jake Fisher (FA),1,5,31,31.0,31,1,0,0,0,0,0,14,0.0,0.0,0.0%
168,2021,Jake Hausmann (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
85,2009,Jake Nordin (FA),2,3,26,13.0,14,0,0,0,0,0,0,3,2.6,0.9,0.0%
91,2012,Jake O'Connell (FA),3,3,18,6.0,11,0,0,0,0,0,0,2,1.8,0.9,0.0%
80,2011,Jake O'Connell (FA),7,12,52,7.4,15,0,0,0,0,0,0,7,5.2,0.7,0.0%
91,2010,Jake O'Connell (FA),3,4,31,10.3,18,0,0,0,0,0,0,8,3.1,0.4,0.0%
97,2009,Jake O'Connell (FA),2,10,7,3.5,4,0,0,0,0,0,0,4,0.7,0.2,0.0%
63,2015,Jake Stoneburner (FA),5,5,47,9.4,13,0,2,0,0,0,0,11,16.7,1.5,0.0%
